#origin_as|region|country|as_type|use_selective|selective_prefixes|selective_neighbors|selective_proportion|median_intensity
15817|ripencc|DE|hosting|False|0|0|0.00|1.00
15826|ripencc|FR|hosting|False|0|0|0.00|1.00
15830|ripencc|GB|hosting|True|30|36|1.00|0.71
15835|ripencc|RU|none|False|0|0|0.00|1.00
15836|ripencc|MD|hosting|False|0|0|0.00|1.00
15851|ripencc|PL|hosting|False|0|0|0.00|1.00
15854|ripencc|DE|business|False|0|0|0.00|1.00
15879|ripencc|NL|isp|False|0|0|0.00|1.00
15886|ripencc|RU|isp|False|0|0|0.00|1.00
15894|ripencc|DE|hosting|False|0|0|0.00|1.00
15895|ripencc|UA|isp|False|0|0|0.00|1.00
15897|ripencc|TR|isp|False|0|0|0.00|1.00
15910|ripencc|AT|business|False|0|0|0.00|1.00
15919|ripencc|ES|hosting|False|0|0|0.00|1.00
15924|ripencc|TR|isp|False|0|0|0.00|1.00
15925|ripencc|DE|isp|False|0|0|0.00|1.00
15935|ripencc|CZ|isp|False|0|0|0.00|1.00
15942|ripencc|AT|none|False|0|0|0.00|1.00
15943|ripencc|DE|isp|True|1|1|0.50|0.97
15945|ripencc|DE|hosting|False|0|0|0.00|1.00
15950|ripencc|SE|none|False|0|0|0.00|1.00
15953|ripencc|HU|business|False|0|0|0.00|1.00
15960|ripencc|DE|hosting|False|0|0|0.00|1.00
15962|ripencc|SK|isp|False|0|0|0.00|1.00
15965|ripencc|LU|isp|False|0|0|0.00|1.00
15966|ripencc|NL|hosting|False|0|0|0.00|1.00
15967|ripencc|PL|hosting|False|0|0|0.00|1.00
15974|ripencc|RU|isp|False|0|0|0.00|1.00
15975|ripencc|PS|isp|False|0|0|0.00|1.00
15982|ripencc|RS|hosting|False|0|0|0.00|1.00
15991|ripencc|SE|business|False|0|0|0.00|1.00
15992|ripencc|GB|business|False|0|0|0.00|1.00
15997|ripencc|PL|isp|False|0|0|0.00|1.00
16001|ripencc|DE|business|False|0|0|0.00|1.00
16004|ripencc|IT|isp|False|0|0|0.00|1.00
16006|ripencc|SK|isp|False|0|0|0.00|1.00
16016|ripencc|SI|none|False|0|0|0.00|1.00
16019|ripencc|CZ|isp|False|0|0|0.00|1.00
16022|ripencc|GR|none|False|0|0|0.00|1.00
16024|ripencc|DE|hosting|False|0|0|0.00|1.00
16030|ripencc|ES|isp|False|0|0|0.00|1.00
16039|ripencc|ES|isp|False|0|0|0.00|1.00
16066|ripencc|UA|hosting|False|0|0|0.00|1.00
16073|ripencc|FR|none|False|0|0|0.00|1.00
16074|ripencc|NL|business|False|0|0|0.00|1.00
16080|ripencc|FR|business|False|0|0|0.00|1.00
16082|ripencc|GB|isp|False|0|0|0.00|1.00
16083|ripencc|RU|hosting|False|0|0|0.00|1.00
16086|ripencc|FI|isp|False|0|0|0.00|1.00
16091|ripencc|DE|hosting|False|0|0|0.00|1.00
16094|ripencc|RU|isp|False|0|0|0.00|1.00
16095|ripencc|DK|hosting|False|0|0|0.00|1.00
16097|ripencc|DE|isp|False|0|0|0.00|1.00
16104|ripencc|SI|business|False|0|0|0.00|1.00
16107|ripencc|DE|business|False|0|0|0.00|1.00
16128|ripencc|FR|hosting|False|0|0|0.00|1.00
16134|ripencc|ES|none|False|0|0|0.00|1.00
16135|ripencc|TR|isp|False|0|0|0.00|1.00
16138|ripencc|PL|business|False|0|0|0.00|1.00
16150|ripencc|SE|none|True|3|14|0.75|0.93
16154|ripencc|BG|isp|False|0|0|0.00|1.00
16160|ripencc|SK|none|False|0|0|0.00|1.00
16164|ripencc|GB|isp|False|0|0|0.00|1.00
16167|ripencc|PL|business|False|0|0|0.00|1.00
16171|ripencc|IE|business|False|0|0|0.00|1.00
16172|ripencc|AT|none|False|0|0|0.00|1.00
16174|ripencc|GB|business|False|0|0|0.00|1.00
16175|ripencc|NO|isp|False|0|0|0.00|1.00
16178|ripencc|BA|isp|False|0|0|0.00|1.00
16185|ripencc|NO|hosting|False|0|0|0.00|1.00
16186|ripencc|NO|hosting|False|0|0|0.00|1.00
16188|ripencc|DE|hosting|False|0|0|0.00|1.00
16202|ripencc|DE|isp|False|0|0|0.00|1.00
16205|ripencc|DE|isp|False|0|0|0.00|1.00
16206|ripencc|ES|none|False|0|0|0.00|1.00
16210|ripencc|IT|hosting|False|0|0|0.00|1.00
16211|ripencc|FR|none|False|0|0|0.00|1.00
16218|ripencc|DE|hosting|False|0|0|0.00|1.00
16232|ripencc|IT|isp|False|0|0|0.00|1.00
16234|ripencc|NO|isp|False|0|0|0.00|1.00
16242|ripencc|CH|business|False|0|0|0.00|1.00
16243|ripencc|NL|hosting|True|5|3|1.00|0.90
16245|ripencc|DK|hosting|True|1|1|0.25|1.00
16246|ripencc|CZ|isp|False|0|0|0.00|1.00
16253|ripencc|SE|business|False|0|0|0.00|1.00
16265|ripencc|NL|none|True|19|47|1.00|0.94
16271|ripencc|UA|none|False|0|0|0.00|1.00
16276|ripencc|FR|hosting|True|1|35|0.33|1.00
16283|ripencc|PL|education|False|0|0|0.00|1.00
16285|ripencc|RU|isp|True|10|2|1.00|0.50
16298|ripencc|NL|hosting|False|0|0|0.00|1.00
16300|ripencc|RU|business|False|0|0|0.00|1.00
16302|ripencc|FI|hosting|False|0|0|0.00|1.00
16316|ripencc|DE|hosting|False|0|0|0.00|1.00
16326|ripencc|BE|business|False|0|0|0.00|1.00
16331|ripencc|FI|business|False|0|0|0.00|1.00
16333|ripencc|MK|isp|False|0|0|0.00|1.00
16342|ripencc|PL|isp|False|0|0|0.00|1.00
16345|ripencc|RU|isp|True|2|1|0.67|0.50
16347|ripencc|FR|hosting|True|4|4|1.00|0.90
16350|ripencc|NL|hosting|False|0|0|0.00|1.00
16353|ripencc|GB|isp|False|0|0|0.00|1.00
16354|ripencc|SK|isp|False|0|0|0.00|1.00
16363|ripencc|FR|business|False|0|0|0.00|1.00
16395|arin|CA|none|False|0|0|0.00|1.00
16397|lacnic|BR|hosting|False|0|0|0.00|1.00
16406|arin|US|hosting|False|0|0|0.00|1.00
16409|arin|US|isp|False|0|0|0.00|1.00
16411|arin|US|government|False|0|0|0.00|1.00
16413|arin|BM|isp|False|0|0|0.00|1.00
16417|arin|US|hosting|True|7|4|1.00|0.50
16422|arin|US|none|False|0|0|0.00|1.00
16434|arin|US|business|False|0|0|0.00|1.00
16462|arin|CA|education|False|0|0|0.00|1.00
16491|arin|US|isp|False|0|0|0.00|1.00
16500|arin|US|none|False|0|0|0.00|1.00
16509|arin|US|hosting|True|7|10|1.00|0.30
16517|arin|US|business|False|0|0|0.00|1.00
16527|arin|US|isp|False|0|0|0.00|1.00
16528|lacnic|AR|none|False|0|0|0.00|1.00
16531|lacnic|MX|isp|False|0|0|0.00|1.00
16532|arin|CA|isp|False|0|0|0.00|1.00
16550|arin|US|hosting|True|4|4|1.00|0.38
16552|arin|US|hosting|True|16|7|1.00|0.43
16559|arin|US|isp|False|0|0|0.00|1.00
16591|arin|US|isp|False|0|0|0.00|1.00
16602|arin|US|none|False|0|0|0.00|1.00
16603|arin|US|none|False|0|0|0.00|1.00
16604|arin|US|isp|False|0|0|0.00|1.00
16608|arin|US|isp|False|0|0|0.00|1.00
16617|arin|US|hosting|False|0|0|0.00|1.00
16621|arin|US|none|False|0|0|0.00|1.00
16625|arin|US|hosting|True|3|3|1.00|0.33
16626|arin|US|none|False|0|0|0.00|1.00
16633|arin|US|hosting|False|0|0|0.00|1.00
16637|afrinic|ZA|isp|True|1|1|0.25|1.00
16657|arin|US|isp|True|21|4|1.00|0.50
16668|arin|US|hosting|False|0|0|0.00|1.00
16673|arin|US|none|False|0|0|0.00|1.00
16685|lacnic|BR|hosting|True|1|12|0.50|0.54
16686|arin|CA|hosting|True|2|2|1.00|0.50
16692|arin|US|business|True|1|1|0.50|0.75
16700|arin|US|isp|False|0|0|0.00|1.00
16702|arin|US|none|False|0|0|0.00|1.00
16711|arin|US|hosting|False|0|0|0.00|1.00
16712|lacnic|BR|none|False|0|0|0.00|1.00
16713|arin|US|isp|False|0|0|0.00|1.00
16724|arin|US|isp|True|1|1|0.50|0.75
16735|lacnic|BR|isp|False|0|0|0.00|1.00
16737|arin|US|none|True|3|2|1.00|0.50
16774|arin|US|business|False|0|0|0.00|1.00
16793|arin|US|business|False|0|0|0.00|1.00
16794|arin|US|education|False|0|0|0.00|1.00
16796|arin|CA|isp|False|0|0|0.00|1.00
16807|arin|US|business|True|3|2|1.00|0.50
16813|arin|US|education|False|0|0|0.00|1.00
16814|lacnic|AR|isp|False|0|0|0.00|1.00
16842|arin|US|isp|False|0|0|0.00|1.00
16851|arin|US|isp|False|0|0|0.00|1.00
16863|arin|US|isp|False|0|0|0.00|1.00
16866|arin|CA|hosting|False|0|0|0.00|1.00
16876|arin|US|business|True|1|1|0.50|0.93
16880|arin|US|hosting|True|9|5|1.00|0.40
16881|arin|US|isp|False|0|0|0.00|1.00
16905|arin|US|business|False|0|0|0.00|1.00
16921|arin|US|hosting|False|0|0|0.00|1.00
16942|arin|US|isp|False|0|0|0.00|1.00
16958|arin|US|education|False|0|0|0.00|1.00
16960|lacnic|MX|isp|False|0|0|0.00|1.00
16966|arin|US|none|False|0|0|0.00|1.00
16967|arin|US|none|False|0|0|0.00|1.00
16970|arin|US|education|False|0|0|0.00|1.00
16973|lacnic|CR|hosting|False|0|0|0.00|1.00
16991|arin|US|isp|False|0|0|0.00|1.00
17001|arin|CA|education|False|0|0|0.00|1.00
17012|arin|US|hosting|False|0|0|0.00|1.00
17015|arin|US|education|True|1|1|0.50|0.75
17017|arin|US|hosting|False|0|0|0.00|1.00
17019|arin|US|none|False|0|0|0.00|1.00
17025|arin|US|isp|False|0|0|0.00|1.00
17043|arin|US|business|False|0|0|0.00|1.00
17048|arin|US|none|False|0|0|0.00|1.00
17054|arin|US|hosting|False|0|0|0.00|1.00
17055|arin|US|education|False|0|0|0.00|1.00
17056|arin|US|hosting|False|0|0|0.00|1.00
17060|arin|US|hosting|False|0|0|0.00|1.00
17072|lacnic|MX|isp|False|0|0|0.00|1.00
17090|arin|US|none|False|0|0|0.00|1.00
17103|arin|US|hosting|True|1|1|0.50|0.75
17113|arin|US|none|False|0|0|0.00|1.00
17139|arin|US|hosting|False|0|0|0.00|1.00
17143|arin|US|isp|False|0|0|0.00|1.00
17149|arin|GP|business|False|0|0|0.00|1.00
17151|arin|US|hosting|True|1|1|0.50|0.75
17169|arin|US|none|False|0|0|0.00|1.00
17172|arin|US|business|False|0|0|0.00|1.00
17183|arin|US|none|False|0|0|0.00|1.00
17184|arin|US|hosting|True|16|4|1.00|0.25
17185|arin|US|hosting|False|0|0|0.00|1.00
17204|arin|US|hosting|False|0|0|0.00|1.00
17216|arin|US|hosting|True|1|2|0.50|0.67
17218|arin|US|education|False|0|0|0.00|1.00
17222|lacnic|BR|isp|False|0|0|0.00|1.00
17223|arin|US|hosting|False|0|0|0.00|1.00
17225|arin|US|hosting|False|0|0|0.00|1.00
17226|arin|US|none|False|0|0|0.00|1.00
17227|arin|US|none|False|0|0|0.00|1.00
17228|arin|US|none|False|0|0|0.00|1.00
17229|arin|US|none|False|0|0|0.00|1.00
17230|arin|US|none|False|0|0|0.00|1.00
17231|arin|US|none|False|0|0|0.00|1.00
17232|arin|US|none|False|0|0|0.00|1.00
17233|arin|US|none|False|0|0|0.00|1.00
17234|arin|US|education|False|0|0|0.00|1.00
17244|arin|US|education|False|0|0|0.00|1.00
17253|arin|US|isp|False|0|0|0.00|1.00
17293|arin|US|isp|False|0|0|0.00|1.00
17356|arin|US|isp|False|0|0|0.00|1.00
17365|arin|US|government|False|0|0|0.00|1.00
17370|arin|US|none|False|0|0|0.00|1.00
17378|arin|US|hosting|True|5|4|1.00|0.60
17394|arin|US|hosting|True|4|3|1.00|0.50
17408|apnic|TW|hosting|False|0|0|0.00|1.00
17412|apnic|NZ|hosting|False|0|0|0.00|1.00
17419|apnic|TW|none|False|0|0|0.00|1.00
17420|apnic|TW|hosting|False|0|0|0.00|1.00
17426|apnic|IN|hosting|False|0|0|0.00|1.00
17434|apnic|AU|government|False|0|0|0.00|1.00
17435|apnic|NZ|isp|False|0|0|0.00|1.00
17436|apnic|IN|business|False|0|0|0.00|1.00
17439|apnic|IN|hosting|True|10|2|1.00|0.50
17443|apnic|IN|isp|False|0|0|0.00|1.00
17444|apnic|HK|hosting|False|0|0|0.00|1.00
17447|apnic|IN|none|True|11|2|0.92|0.50
17451|apnic|ID|isp|True|44|6|1.00|0.83
17453|apnic|IN|none|False|0|0|0.00|1.00
17457|apnic|CN|none|False|0|0|0.00|1.00
17465|apnic|IN|isp|True|21|3|1.00|0.33
17470|apnic|LK|isp|False|0|0|0.00|1.00
17477|apnic|AU|isp|True|1|1|0.50|0.75
17480|apnic|NC|isp|False|0|0|0.00|1.00
17485|apnic|HK|government|False|0|0|0.00|1.00
17488|apnic|IN|isp|False|0|0|0.00|1.00
17498|apnic|AU|none|False|0|0|0.00|1.00
17506|apnic|JP|isp|False|0|0|0.00|1.00
17509|apnic|JP|business|False|0|0|0.00|1.00
17511|apnic|JP|business|False|0|0|0.00|1.00
17514|apnic|JP|hosting|False|0|0|0.00|1.00
17516|apnic|JP|business|False|0|0|0.00|1.00
17521|apnic|JP|none|False|0|0|0.00|1.00
17529|apnic|JP|isp|False|0|0|0.00|1.00
17530|apnic|JP|isp|False|0|0|0.00|1.00
17534|apnic|JP|business|True|1|1|0.50|0.83
17537|apnic|HK|business|False|0|0|0.00|1.00
17547|apnic|SG|isp|True|3|4|0.75|0.71
17551|apnic|AU|isp|False|0|0|0.00|1.00
17552|apnic|TH|isp|False|0|0|0.00|1.00
17553|apnic|ID|education|False|0|0|0.00|1.00
17554|apnic|HK|isp|False|0|0|0.00|1.00
17559|apnic|AU|hosting|False|0|0|0.00|1.00
17564|apnic|MY|hosting|False|0|0|0.00|1.00
17617|apnic|SG|education|False|0|0|0.00|1.00
17625|apnic|IN|hosting|True|2|2|0.67|0.50
17636|apnic|PH|none|False|0|0|0.00|1.00
17645|apnic|SG|business|False|0|0|0.00|1.00
17647|apnic|AU|none|False|0|0|0.00|1.00
17649|apnic|NZ|isp|False|0|0|0.00|1.00
17660|apnic|BT|isp|False|0|0|0.00|1.00
17666|apnic|MY|hosting|False|0|0|0.00|1.00
17670|apnic|ID|isp|False|0|0|0.00|1.00
17671|apnic|ID|hosting|False|0|0|0.00|1.00
17673|apnic|JP|none|False|0|0|0.00|1.00
17675|apnic|JP|hosting|False|0|0|0.00|1.00
17676|apnic|JP|isp|False|0|0|0.00|1.00
17678|apnic|JP|isp|False|0|0|0.00|1.00
17683|apnic|JP|isp|False|0|0|0.00|1.00
17686|apnic|JP|hosting|False|0|0|0.00|1.00
17689|apnic|JP|hosting|False|0|0|0.00|1.00
17696|apnic|JP|none|False|0|0|0.00|1.00
17705|apnic|NZ|isp|False|0|0|0.00|1.00
17707|apnic|JP|hosting|True|3|5|1.00|0.20
17709|apnic|TW|isp|True|1|1|0.25|1.00
17714|apnic|TW|none|False|0|0|0.00|1.00
17715|apnic|TW|none|False|0|0|0.00|1.00
17719|apnic|AU|isp|False|0|0|0.00|1.00
17721|apnic|PH|education|False|0|0|0.00|1.00
17727|apnic|ID|isp|False|0|0|0.00|1.00
17732|apnic|AU|none|False|0|0|0.00|1.00
17741|apnic|AU|hosting|False|0|0|0.00|1.00
17746|apnic|NZ|none|False|0|0|0.00|1.00
17753|apnic|IN|isp|False|0|0|0.00|1.00
17754|apnic|IN|isp|False|0|0|0.00|1.00
17762|apnic|IN|isp|False|0|0|0.00|1.00
17766|apnic|AU|hosting|False|0|0|0.00|1.00
17771|apnic|IN|isp|True|4|3|1.00|0.33
17787|apnic|PK|business|False|0|0|0.00|1.00
17806|apnic|BD|isp|False|0|0|0.00|1.00
17813|apnic|IN|isp|False|0|0|0.00|1.00
17819|apnic|SG|hosting|True|5|11|1.00|0.36
17820|apnic|IN|business|False|0|0|0.00|1.00
17825|apnic|IN|business|False|0|0|0.00|1.00
17828|apnic|PG|isp|False|0|0|0.00|1.00
17832|apnic|KR|none|True|9|2|0.15|1.00
17886|apnic|SG|hosting|False|0|0|0.00|1.00
17888|apnic|HK|hosting|False|0|0|0.00|1.00
17894|apnic|PH|hosting|False|0|0|0.00|1.00
17910|apnic|ID|isp|False|0|0|0.00|1.00
17911|apnic|PK|isp|False|0|0|0.00|1.00
17916|apnic|AU|business|False|0|0|0.00|1.00
17917|apnic|IN|isp|False|0|0|0.00|1.00
17922|apnic|ID|none|False|0|0|0.00|1.00
17924|apnic|HK|isp|True|1|2|0.50|0.75
17927|apnic|SA|none|False|0|0|0.00|1.00
17931|apnic|JP|hosting|False|0|0|0.00|1.00
17932|apnic|JP|education|False|0|0|0.00|1.00
17934|apnic|JP|education|False|0|0|0.00|1.00
17937|apnic|JP|business|False|0|0|0.00|1.00
17939|apnic|JP|isp|False|0|0|0.00|1.00
17940|apnic|JP|isp|False|0|0|0.00|1.00
17941|apnic|JP|hosting|False|0|0|0.00|1.00
17944|apnic|JP|business|False|0|0|0.00|1.00
17951|apnic|JP|none|False|0|0|0.00|1.00
17953|apnic|JP|isp|False|0|0|0.00|1.00
17955|apnic|JP|isp|False|0|0|0.00|1.00
17961|apnic|JP|hosting|False|0|0|0.00|1.00
17970|apnic|PH|isp|False|0|0|0.00|1.00
17971|apnic|MY|hosting|False|0|0|0.00|1.00
17974|apnic|ID|none|False|0|0|0.00|1.00
17987|apnic|AU|business|False|0|0|0.00|1.00
17990|apnic|HK|hosting|False|0|0|0.00|1.00
17993|apnic|WS|isp|False|0|0|0.00|1.00
17996|apnic|ID|isp|False|0|0|0.00|1.00
18001|apnic|LK|isp|True|1|1|0.50|0.75
18011|apnic|CN|none|False|0|0|0.00|1.00
18015|apnic|NZ|hosting|False|0|0|0.00|1.00
18020|apnic|AU|none|True|2|4|1.00|0.50
18021|apnic|NZ|business|False|0|0|0.00|1.00
18030|apnic|AU|business|False|0|0|0.00|1.00
18037|apnic|AU|none|False|0|0|0.00|1.00
18055|apnic|AU|government|False|0|0|0.00|1.00
18059|apnic|ID|hosting|True|2|2|1.00|0.83
18065|apnic|AU|hosting|False|0|0|0.00|1.00
18068|apnic|JP|hosting|False|0|0|0.00|1.00
18070|apnic|JP|isp|False|0|0|0.00|1.00
18074|apnic|JP|business|False|0|0|0.00|1.00
18077|apnic|JP|isp|False|0|0|0.00|1.00
18081|apnic|JP|isp|False|0|0|0.00|1.00
18082|apnic|JP|none|False|0|0|0.00|1.00
18085|apnic|JP|none|False|0|0|0.00|1.00
18088|apnic|JP|business|False|0|0|0.00|1.00
18092|apnic|JP|isp|False|0|0|0.00|1.00
18097|apnic|JP|hosting|False|0|0|0.00|1.00
18101|apnic|IN|isp|False|0|0|0.00|1.00
18106|apnic|SG|hosting|True|16|14|0.94|0.07
18119|apnic|NZ|hosting|False|0|0|0.00|1.00
18121|apnic|JP|isp|False|0|0|0.00|1.00
18123|apnic|JP|education|False|0|0|0.00|1.00
18125|apnic|JP|government|False|0|0|0.00|1.00
18126|apnic|JP|business|False|0|0|0.00|1.00
18134|apnic|JP|isp|False|0|0|0.00|1.00
18135|apnic|JP|isp|False|0|0|0.00|1.00
18139|apnic|JP|business|False|0|0|0.00|1.00
18144|apnic|JP|business|False|0|0|0.00|1.00
18148|apnic|JP|education|False|0|0|0.00|1.00
18149|apnic|JP|business|False|0|0|0.00|1.00
18182|apnic|TW|business|False|0|0|0.00|1.00
18183|apnic|TW|education|False|0|0|0.00|1.00
18185|apnic|TW|education|False|0|0|0.00|1.00
18187|apnic|PH|isp|False|0|0|0.00|1.00
18200|apnic|NC|isp|False|0|0|0.00|1.00
18203|apnic|NZ|none|True|2|2|1.00|0.50
18206|apnic|MY|hosting|False|0|0|0.00|1.00
18207|apnic|IN|isp|True|11|2|1.00|0.50
18209|apnic|IN|isp|False|0|0|0.00|1.00
18210|apnic|AU|none|True|11|22|1.00|0.23
18218|apnic|HK|business|False|0|0|0.00|1.00
18219|apnic|SG|none|False|0|0|0.00|1.00
18224|apnic|SG|hosting|False|0|0|0.00|1.00
18228|apnic|SG|hosting|False|0|0|0.00|1.00
18229|apnic|IN|hosting|True|4|2|1.00|0.50
18260|apnic|JP|isp|False|0|0|0.00|1.00
18266|apnic|JP|isp|False|0|0|0.00|1.00
18268|apnic|JP|isp|False|0|0|0.00|1.00
18282|apnic|JP|isp|False|0|0|0.00|1.00
18344|apnic|CN|none|False|0|0|0.00|1.00
18351|apnic|ID|hosting|False|0|0|0.00|1.00
18353|apnic|NZ|hosting|False|0|0|0.00|1.00
18366|apnic|AU|hosting|True|1|2|0.50|0.67
18368|apnic|AU|business|False|0|0|0.00|1.00
18369|apnic|AU|business|False|0|0|0.00|1.00
18371|apnic|AU|isp|False|0|0|0.00|1.00
18379|apnic|ID|business|False|0|0|0.00|1.00
18391|apnic|TW|none|False|0|0|0.00|1.00
18400|apnic|NZ|isp|False|0|0|0.00|1.00
18402|apnic|SG|government|False|0|0|0.00|1.00
18403|apnic|VN|isp|False|0|0|0.00|1.00
18404|apnic|AU|none|False|0|0|0.00|1.00
18412|apnic|TW|isp|False|0|0|0.00|1.00
18422|apnic|TW|education|False|0|0|0.00|1.00
18440|arin|US|business|True|1|1|0.25|1.00
18446|arin|CA|none|False|0|0|0.00|1.00
18450|arin|US|hosting|False|0|0|0.00|1.00
18451|arin|CA|isp|False|0|0|0.00|1.00
18460|arin|US|education|False|0|0|0.00|1.00
18474|arin|US|isp|False|0|0|0.00|1.00
18480|arin|US|hosting|False|0|0|0.00|1.00
18501|arin|US|hosting|False|0|0|0.00|1.00
18508|arin|US|none|False|0|0|0.00|1.00
18530|arin|US|hosting|False|0|0|0.00|1.00
18531|arin|US|isp|False|0|0|0.00|1.00
18540|arin|US|hosting|False|0|0|0.00|1.00
18547|lacnic|BR|hosting|False|0|0|0.00|1.00
18558|arin|US|education|False|0|0|0.00|1.00
18563|arin|CA|hosting|False|0|0|0.00|1.00
18565|arin|US|none|False|0|0|0.00|1.00
18588|arin|CA|business|False|0|0|0.00|1.00
18590|arin|US|hosting|False|0|0|0.00|1.00
18592|lacnic|MX|education|False|0|0|0.00|1.00
18604|arin|US|none|False|0|0|0.00|1.00
18618|arin|US|isp|False|0|0|0.00|1.00
18640|arin|US|business|False|0|0|0.00|1.00
18678|lacnic|CO|business|True|2|1|0.67|0.50
18680|arin|US|business|True|7|3|1.00|0.33
18694|arin|US|business|False|0|0|0.00|1.00
18705|arin|CA|business|True|2|15|0.67|0.06
18712|arin|US|isp|False|0|0|0.00|1.00
18717|arin|US|hosting|False|0|0|0.00|1.00
18734|lacnic|MX|isp|False|0|0|0.00|1.00
18749|arin|US|business|False|0|0|0.00|1.00
18750|arin|CA|hosting|False|0|0|0.00|1.00
18779|arin|US|hosting|True|9|5|1.00|0.67
18786|arin|US|isp|False|0|0|0.00|1.00
18806|arin|US|none|False|0|0|0.00|1.00
18812|arin|US|business|False|0|0|0.00|1.00
18817|arin|US|isp|False|0|0|0.00|1.00
18853|arin|US|isp|False|0|0|0.00|1.00
18865|arin|US|hosting|False|0|0|0.00|1.00
18881|lacnic|BR|isp|False|0|0|0.00|1.00
18888|arin|US|business|False|0|0|0.00|1.00
18889|arin|US|government|False|0|0|0.00|1.00
18907|arin|US|hosting|True|1|1|0.33|1.00
18931|afrinic|ZA|business|False|0|0|0.00|1.00
18973|arin|US|hosting|True|2|1|0.67|0.50
18978|arin|US|hosting|True|3|3|0.50|0.70
19008|arin|US|isp|False|0|0|0.00|1.00
19009|arin|US|isp|False|0|0|0.00|1.00
19016|arin|CA|isp|False|0|0|0.00|1.00
19019|arin|US|none|False|0|0|0.00|1.00
19021|arin|US|isp|False|0|0|0.00|1.00
19024|arin|US|hosting|False|0|0|0.00|1.00
19056|arin|US|none|False|0|0|0.00|1.00
19066|arin|US|none|False|0|0|0.00|1.00
19071|arin|US|business|True|1|1|0.50|0.75
19072|arin|US|none|False|0|0|0.00|1.00
19073|arin|US|none|False|0|0|0.00|1.00
19092|arin|US|hosting|True|3|2|0.75|0.33
19104|arin|US|business|False|0|0|0.00|1.00
19108|arin|US|isp|True|1|1|0.50|0.88
19114|lacnic|EC|isp|False|0|0|0.00|1.00
19133|arin|US|hosting|True|12|3|1.00|0.33
19149|arin|US|hosting|False|0|0|0.00|1.00
19151|arin|US|hosting|False|0|0|0.00|1.00
19165|arin|US|isp|True|2|4|1.00|0.50
19169|lacnic|EC|none|False|0|0|0.00|1.00
19171|arin|CA|isp|True|2|2|0.67|0.67
19182|lacnic|BR|isp|False|0|0|0.00|1.00
19192|lacnic|VE|education|False|0|0|0.00|1.00
19200|lacnic|BR|government|False|0|0|0.00|1.00
19214|arin|US|hosting|False|0|0|0.00|1.00
19232|afrinic|ZA|none|False|0|0|0.00|1.00
19237|arin|US|hosting|False|0|0|0.00|1.00
19255|arin|US|hosting|False|0|0|0.00|1.00
19271|arin|US|none|True|5|2|0.31|1.00
19299|arin|US|business|False|0|0|0.00|1.00
19305|arin|US|hosting|False|0|0|0.00|1.00
19310|arin|US|isp|False|0|0|0.00|1.00
19318|arin|US|hosting|False|0|0|0.00|1.00
19329|arin|US|business|False|0|0|0.00|1.00
19331|arin|US|isp|False|0|0|0.00|1.00
19373|lacnic|MX|hosting|False|0|0|0.00|1.00
19384|arin|US|none|False|0|0|0.00|1.00
19400|arin|US|business|False|0|0|0.00|1.00
19406|arin|US|isp|False|0|0|0.00|1.00
19419|arin|US|business|True|5|1|0.71|0.50
19422|lacnic|UY|isp|False|0|0|0.00|1.00
19427|arin|US|none|False|0|0|0.00|1.00
19429|lacnic|CO|isp|True|6|4|1.00|0.50
19447|lacnic|NI|isp|False|0|0|0.00|1.00
19453|arin|US|isp|False|0|0|0.00|1.00
19470|arin|US|education|False|0|0|0.00|1.00
19479|arin|US|none|True|7|3|1.00|0.33
19506|arin|US|none|True|2|5|0.67|0.67
19515|arin|CA|isp|False|0|0|0.00|1.00
19517|arin|US|hosting|False|0|0|0.00|1.00
19530|arin|US|government|False|0|0|0.00|1.00
19531|arin|US|isp|True|2|1|0.67|0.80
19554|arin|US|hosting|False|0|0|0.00|1.00
19555|arin|US|business|True|1|1|0.50|0.75
19566|arin|CA|business|False|0|0|0.00|1.00
19578|arin|US|hosting|False|0|0|0.00|1.00
19582|lacnic|EC|hosting|False|0|0|0.00|1.00
19607|arin|US|none|False|0|0|0.00|1.00
19611|lacnic|BR|hosting|False|0|0|0.00|1.00
19621|arin|US|business|False|0|0|0.00|1.00
19624|arin|US|hosting|True|4|3|1.00|0.33
19647|arin|US|hosting|False|0|0|0.00|1.00
19649|arin|US|none|False|0|0|0.00|1.00
19653|arin|US|isp|False|0|0|0.00|1.00
19662|arin|CA|isp|False|0|0|0.00|1.00
19693|arin|US|hosting|False|0|0|0.00|1.00
19718|arin|US|isp|False|0|0|0.00|1.00
19723|lacnic|BR|government|False|0|0|0.00|1.00
19733|arin|US|government|False|0|0|0.00|1.00
19740|arin|US|hosting|False|0|0|0.00|1.00
19750|arin|US|hosting|True|2|3|0.40|1.00
19751|arin|US|isp|False|0|0|0.00|1.00
19752|arin|CA|isp|False|0|0|0.00|1.00
19764|arin|CA|education|False|0|0|0.00|1.00
19780|arin|US|business|False|0|0|0.00|1.00
19782|arin|US|education|True|3|3|1.00|0.75
19783|arin|US|business|False|0|0|0.00|1.00
19792|arin|CA|none|False|0|0|0.00|1.00
19804|arin|US|hosting|False|0|0|0.00|1.00
19807|arin|US|none|False|0|0|0.00|1.00
19842|arin|CA|hosting|False|0|0|0.00|1.00
19844|arin|US|hosting|False|0|0|0.00|1.00
19855|arin|US|hosting|True|2|2|0.67|0.60
19863|lacnic|GY|isp|False|0|0|0.00|1.00
