region|date|from1to24|from25to49|from50to74|from75to99
apnic|20200815|1710|1249|148|0
apnic|20200915|1736|1250|146|0
apnic|20201015|1717|1263|151|0
apnic|20201115|1717|1269|153|0
apnic|20201215|1734|1292|156|0
apnic|20210115|1708|1274|145|0
apnic|20210215|1722|1299|148|0
apnic|20210315|1740|1321|154|0
apnic|20210415|1740|1346|154|0
apnic|20210515|1751|1319|160|0
apnic|20210615|1756|1365|155|0
apnic|20210715|1735|1372|158|0
apnic|20210815|1749|1422|161|0
apnic|20210915|1778|1443|160|0
apnic|20211015|1744|1426|171|0
apnic|20211115|1728|1441|170|0
apnic|20211215|1743|1425|177|0
apnic|20220115|1767|1458|161|0
apnic|20220215|1741|1444|151|0
apnic|20220315|1774|1445|146|0
apnic|20220415|1782|1473|160|0
apnic|20220515|1777|1476|151|0
apnic|20220615|1797|1479|153|0
apnic|20220715|1817|1516|151|0
apnic|20220815|1810|1530|167|0
apnic|20220915|1826|1582|169|0
apnic|20221015|1813|1562|166|0
apnic|20221115|1864|1549|167|0
apnic|20221215|1883|1577|164|0
apnic|20230115|1877|1610|177|0
apnic|20230215|1868|1647|171|0
apnic|20230315|1883|1653|165|0
apnic|20230415|1854|1645|166|0
apnic|20230515|1852|1633|169|0
apnic|20230615|1846|1674|159|0
apnic|20230715|1854|1665|162|0
apnic|20230815|1854|1684|172|0
apnic|20230915|1840|1705|164|0
apnic|20231015|1842|1707|168|0
apnic|20231115|1846|1730|164|0
apnic|20231215|1806|1727|162|0
apnic|20240115|1799|1735|163|0
apnic|20240215|1807|1737|156|0
apnic|20240315|1829|1739|161|0
apnic|20240415|1835|1726|169|0
apnic|20240515|1834|1700|168|0
apnic|20240615|1831|1721|165|0
arin|20140615|1993|952|382|0
arin|20140715|1966|777|201|0
arin|20140815|1996|799|194|0
arin|20140915|2078|976|366|0
arin|20141015|2080|1029|418|0
arin|20141115|2077|978|380|0
arin|20141215|2061|966|334|0
arin|20150115|2060|970|340|0
arin|20150215|2088|966|345|0
arin|20150315|2086|1010|367|0
arin|20150415|2111|967|334|0
arin|20150515|2148|1013|384|0
arin|20150615|2084|872|200|0
arin|20150715|2095|876|198|0
arin|20150815|2204|1090|412|0
arin|20150915|2194|1094|410|0
arin|20151015|2199|1081|400|0
arin|20151115|2101|888|205|0
arin|20151215|2102|897|207|0
arin|20160115|2204|1102|435|0
arin|20160215|2206|1107|420|0
arin|20160315|2202|1121|435|0
arin|20160415|2216|1124|433|0
arin|20160515|2211|1125|425|0
arin|20160615|2234|1119|443|0
arin|20160715|2248|1112|437|0
arin|20160815|2265|1121|454|0
arin|20160915|2271|1128|450|0
arin|20161015|2270|1130|451|0
arin|20161115|2261|1121|451|0
arin|20161215|2266|1126|454|0
arin|20170115|2262|1119|430|0
arin|20170215|2198|965|303|0
arin|20170315|2224|971|301|0
arin|20170415|2222|965|299|0
arin|20170515|2249|973|306|0
arin|20170615|2226|959|288|0
arin|20170715|2241|967|290|0
arin|20170815|2250|964|297|0
arin|20170915|2328|1011|301|0
arin|20171015|2337|1030|299|0
arin|20171115|2374|1037|300|0
arin|20171215|2280|985|314|0
arin|20180115|2304|984|307|0
arin|20180215|2315|990|302|0
arin|20180315|2357|996|311|1
arin|20180415|2356|1008|309|1
arin|20180515|2400|1028|310|1
arin|20180615|2381|1040|314|1
arin|20180715|2391|1031|302|1
arin|20180815|2381|1024|300|1
arin|20180915|2390|1047|290|1
arin|20181015|2399|1039|293|1
arin|20181115|2370|1026|297|0
arin|20181215|2374|1021|300|0
arin|20190115|2376|1026|303|0
arin|20190215|2382|1022|299|0
arin|20190315|2380|1023|297|0
arin|20190415|2446|1022|299|0
arin|20190515|2447|1022|292|0
arin|20190615|2443|1027|291|0
arin|20190715|2451|1046|285|0
arin|20190815|2435|1054|295|0
arin|20190915|2440|1054|284|0
arin|20191015|2451|1052|273|0
arin|20191115|2453|1069|267|0
arin|20191215|2461|1056|267|0
arin|20200115|2461|1013|206|0
arin|20200215|2447|1029|212|0
arin|20200315|2503|1080|283|0
arin|20200415|2487|1074|285|0
arin|20200515|2490|1071|278|0
arin|20200615|2499|1063|276|0
arin|20200715|2485|1080|271|0
arin|20200815|2480|1083|281|0
arin|20200915|2489|1078|277|0
arin|20201015|2496|1105|278|0
arin|20201115|2499|1118|276|0
arin|20201215|2522|1136|283|0
arin|20210115|2499|1119|280|0
arin|20210215|2508|1134|279|0
arin|20210315|2512|1137|274|0
arin|20210415|2509|1146|281|0
arin|20210515|2518|1155|275|0
arin|20210615|2513|1145|281|0
arin|20210715|2518|1156|270|0
arin|20210815|2519|1167|277|0
arin|20210915|2554|1167|282|0
arin|20211015|2529|1161|282|0
arin|20211115|2550|1164|292|0
arin|20211215|2559|1142|293|0
arin|20220115|2566|1154|299|0
arin|20220215|2548|1120|265|0
arin|20220315|2563|1168|290|0
arin|20220415|2564|1162|294|0
arin|20220515|2564|1166|292|0
arin|20220615|2564|1170|289|0
arin|20220715|2588|1161|290|0
arin|20220815|2590|1160|293|0
arin|20220915|2599|1164|289|0
arin|20221015|2558|1157|294|0
arin|20221115|2564|1154|298|0
arin|20221215|2573|1171|302|0
arin|20230115|2564|1174|303|0
arin|20230215|2568|1177|299|0
arin|20230315|2562|1184|295|0
arin|20230415|2593|1197|296|0
arin|20230515|2612|1199|291|0
arin|20230615|2602|1214|299|0
arin|20230715|2597|1194|300|0
arin|20230815|2597|1185|293|0
arin|20230915|2584|1142|237|0
arin|20231015|2581|1146|242|0
arin|20231115|2554|1151|240|0
arin|20231215|2547|1180|229|0
arin|20240115|2550|1176|228|0
arin|20240215|2549|1175|226|0
arin|20240315|2552|1179|220|0
arin|20240415|2564|1183|214|0
arin|20240515|2560|1194|221|0
arin|20240615|2532|1201|221|0
internet|20140615|5979|3765|1114|1
internet|20140715|5900|3551|818|0
internet|20140815|6008|3617|802|0
internet|20140915|6240|3958|1163|1
internet|20141015|6283|4014|1223|1
internet|20141115|6296|3996|1187|1
internet|20141215|6315|4028|1162|1
internet|20150115|6351|4085|1140|1
internet|20150215|6403|4094|1143|1
internet|20150315|6489|4118|1183|1
internet|20150415|6546|4115|1137|1
internet|20150515|6651|4281|1219|1
internet|20150615|6522|4045|867|1
internet|20150715|6636|4051|880|1
internet|20150815|6837|4414|1260|1
internet|20150915|6909|4433|1276|1
internet|20151015|6928|4465|1234|1
internet|20151115|6791|4195|902|1
internet|20151215|6853|4245|930|1
internet|20160115|7135|4612|1321|1
internet|20160215|7195|4711|1293|1
internet|20160315|7232|4739|1267|1
internet|20160415|7291|4812|1304|1
internet|20160515|7300|4852|1310|1
internet|20160615|7400|4877|1356|1
internet|20160715|7448|4954|1333|1
internet|20160815|7551|5051|1361|1
internet|20160915|7550|5147|1332|1
internet|20161015|7608|5202|1327|1
internet|20161115|7627|5201|1329|1
internet|20161215|7687|5190|1340|1
internet|20170115|7738|5216|1376|1
internet|20170215|7687|5133|1202|1
internet|20170315|7806|5170|1214|1
internet|20170415|7791|5269|1237|1
internet|20170515|7865|5356|1268|1
internet|20170615|7908|5441|1223|2
internet|20170715|7924|5445|1273|1
internet|20170815|8016|5500|1300|1
internet|20170915|8282|5703|1298|2
internet|20171015|8320|5847|1318|2
internet|20171115|8519|5965|1317|2
internet|20171215|8244|5840|1337|2
internet|20180115|8257|5818|1316|2
internet|20180215|8316|5875|1323|1
internet|20180315|8497|6102|1316|2
internet|20180415|8573|6143|1345|3
internet|20180515|8708|6182|1314|3
internet|20180615|8710|6298|1295|2
internet|20180715|8677|6333|1306|3
internet|20180815|8696|6338|1376|2
internet|20180915|8725|6386|1382|2
internet|20181015|8737|6472|1364|2
internet|20181115|8705|6495|1466|1
internet|20181215|8740|6587|1397|1
internet|20190115|8803|6617|1465|1
internet|20190215|8772|6746|1412|2
internet|20190315|8773|6794|1435|1
internet|20190415|8937|6867|1442|1
internet|20190515|8983|6907|1414|0
internet|20190615|8998|6940|1382|0
internet|20190715|9058|6998|1408|0
internet|20190815|9045|7150|1472|0
internet|20190915|9061|7256|1456|0
internet|20191015|9179|7289|1480|0
internet|20191115|9239|7512|1485|0
internet|20191215|9225|7486|1477|0
internet|20200115|9262|7466|1358|0
internet|20200215|9309|7528|1410|0
internet|20200315|9516|7789|1547|0
internet|20200415|9496|7901|1554|0
internet|20200515|9512|7997|1543|0
internet|20200615|9612|8058|1564|0
internet|20200715|9596|8173|1562|0
internet|20200815|9657|8307|1574|0
internet|20200915|9725|8418|1605|0
internet|20201015|9621|8470|1641|0
internet|20201115|9648|8517|1676|0
internet|20201215|9767|8722|1701|0
internet|20210115|9656|8652|1664|1
internet|20210215|9753|8684|1720|1
internet|20210315|9750|8803|1700|1
internet|20210415|9765|8834|1735|1
internet|20210515|9828|8834|1713|2
internet|20210615|9829|8948|1677|2
internet|20210715|9798|8971|1669|1
internet|20210815|9847|9045|1676|1
internet|20210915|9962|9100|1692|0
internet|20211015|9866|9082|1701|0
internet|20211115|9895|9107|1723|1
internet|20211215|9929|9088|1700|0
internet|20220115|9987|9198|1679|0
internet|20220215|9930|9055|1615|0
internet|20220315|10003|9117|1659|0
internet|20220415|9992|9200|1674|0
internet|20220515|9970|9170|1656|0
internet|20220615|10054|9162|1676|1
internet|20220715|10190|9243|1682|0
internet|20220815|10124|9260|1693|0
internet|20220915|10121|9363|1683|0
internet|20221015|10053|9254|1696|0
internet|20221115|10088|9228|1686|0
internet|20221215|10167|9260|1713|0
internet|20230115|10150|9271|1721|0
internet|20230215|10133|9326|1700|1
internet|20230315|10164|9312|1686|1
internet|20230415|10146|9336|1697|1
internet|20230515|10174|9250|1722|1
internet|20230615|10143|9321|1686|1
internet|20230715|10115|9291|1692|1
internet|20230815|10084|9316|1708|1
internet|20230915|10063|9262|1575|1
internet|20231015|10076|9306|1589|1
internet|20231115|10019|9332|1570|1
internet|20231215|9960|9377|1539|1
internet|20240115|9947|9387|1538|0
internet|20240215|9976|9355|1511|0
internet|20240315|9990|9330|1532|0
internet|20240415|10037|9354|1525|0
internet|20240515|10041|9334|1501|0
internet|20240615|9997|9359|1467|0
lacnic|20140615|785|713|156|0
lacnic|20140715|822|721|145|0
lacnic|20140815|856|748|157|0
lacnic|20140915|869|789|177|1
lacnic|20141015|882|779|190|0
lacnic|20141115|892|827|185|0
lacnic|20141215|889|862|193|0
lacnic|20150115|888|881|195|0
lacnic|20150215|913|870|194|0
lacnic|20150315|958|878|207|0
lacnic|20150415|986|901|219|0
lacnic|20150515|992|958|216|0
lacnic|20150615|1004|964|189|0
lacnic|20150715|1041|971|191|0
lacnic|20150815|1038|1003|215|0
lacnic|20150915|1083|1013|219|0
lacnic|20151015|1100|1062|210|0
lacnic|20151115|1100|1056|212|0
lacnic|20151215|1125|1093|229|0
lacnic|20160115|1178|1107|243|0
lacnic|20160215|1181|1145|232|0
lacnic|20160315|1212|1182|221|0
lacnic|20160415|1228|1204|233|0
lacnic|20160515|1234|1219|245|0
lacnic|20160615|1249|1252|266|0
lacnic|20160715|1266|1301|256|0
lacnic|20160815|1283|1345|258|0
lacnic|20160915|1290|1402|246|0
lacnic|20161015|1309|1441|241|0
lacnic|20161115|1326|1472|234|0
lacnic|20161215|1344|1474|242|0
lacnic|20170115|1354|1488|267|0
lacnic|20170215|1395|1542|261|0
lacnic|20170315|1429|1572|256|0
lacnic|20170415|1416|1636|261|0
lacnic|20170515|1424|1690|260|0
lacnic|20170615|1498|1729|262|1
lacnic|20170715|1450|1776|297|0
lacnic|20170815|1491|1801|318|0
lacnic|20170915|1535|1889|324|0
lacnic|20171015|1533|1935|325|0
lacnic|20171115|1583|1958|327|0
lacnic|20171215|1591|2011|332|0
lacnic|20180115|1601|2011|328|0
lacnic|20180215|1639|2017|330|0
lacnic|20180315|1658|2106|330|0
lacnic|20180415|1678|2128|346|0
lacnic|20180515|1711|2202|338|0
lacnic|20180615|1709|2290|308|0
lacnic|20180715|1700|2342|311|1
lacnic|20180815|1725|2358|372|0
lacnic|20180915|1718|2385|388|0
lacnic|20181015|1747|2440|386|0
lacnic|20181115|1747|2486|431|0
lacnic|20181215|1763|2578|406|0
lacnic|20190115|1804|2571|437|0
lacnic|20190215|1771|2664|426|1
lacnic|20190315|1778|2705|449|0
lacnic|20190415|1808|2766|453|0
lacnic|20190515|1791|2810|434|0
lacnic|20190615|1796|2843|419|0
lacnic|20190715|1806|2875|459|0
lacnic|20190815|1775|2969|499|0
lacnic|20190915|1783|3009|496|0
lacnic|20191015|1867|3065|506|0
lacnic|20191115|1886|3205|515|0
lacnic|20191215|1912|3184|532|0
lacnic|20200115|1936|3231|528|0
lacnic|20200215|1953|3249|566|0
lacnic|20200315|2008|3329|593|0
lacnic|20200415|1991|3443|583|0
lacnic|20200515|2024|3508|571|0
lacnic|20200615|2103|3541|599|0
lacnic|20200715|2087|3632|593|0
lacnic|20200815|2132|3756|569|0
lacnic|20200915|2135|3864|614|0
lacnic|20201015|2054|3857|655|0
lacnic|20201115|2065|3890|677|0
lacnic|20201215|2067|4011|687|0
lacnic|20210115|2081|3979|671|0
lacnic|20210215|2095|3952|703|0
lacnic|20210315|2079|4035|706|0
lacnic|20210415|2064|4026|728|0
lacnic|20210515|2043|4059|699|1
lacnic|20210615|2038|4109|678|1
lacnic|20210715|2036|4118|679|1
lacnic|20210815|2076|4123|683|1
lacnic|20210915|2095|4140|672|0
lacnic|20211015|2065|4155|665|0
lacnic|20211115|2084|4164|673|1
lacnic|20211215|2107|4168|651|0
lacnic|20220115|2110|4225|646|0
lacnic|20220215|2120|4176|671|0
lacnic|20220315|2096|4167|670|0
lacnic|20220415|2062|4213|661|0
lacnic|20220515|2060|4201|655|0
lacnic|20220615|2089|4167|675|1
lacnic|20220715|2132|4215|682|0
lacnic|20220815|2098|4225|677|0
lacnic|20220915|2077|4245|676|0
lacnic|20221015|2083|4143|689|0
lacnic|20221115|2066|4138|661|0
lacnic|20221215|2097|4152|674|0
lacnic|20230115|2099|4133|672|0
lacnic|20230215|2084|4122|667|1
lacnic|20230315|2130|4112|666|1
lacnic|20230415|2098|4114|672|1
lacnic|20230515|2099|4044|708|1
lacnic|20230615|2090|4084|681|1
lacnic|20230715|2061|4098|684|1
lacnic|20230815|2033|4104|672|1
lacnic|20230915|2067|4113|665|1
lacnic|20231015|2068|4130|676|1
lacnic|20231115|2067|4153|654|1
lacnic|20231215|2068|4164|649|1
lacnic|20240115|2062|4170|660|0
lacnic|20240215|2062|4161|638|0
lacnic|20240315|2037|4174|657|0
lacnic|20240415|2045|4191|648|0
lacnic|20240515|2045|4195|620|0
lacnic|20240615|2035|4204|583|0
ripencc|20140615|1916|1302|383|1
ripencc|20140715|1885|1274|330|0
ripencc|20140815|1912|1278|325|0
ripencc|20140915|1986|1368|427|0
ripencc|20141015|2020|1371|436|0
ripencc|20141115|2026|1348|436|0
ripencc|20141215|2056|1361|453|0
ripencc|20150115|2071|1395|426|0
ripencc|20150215|2074|1404|421|0
ripencc|20150315|2114|1394|428|0
ripencc|20150415|2093|1397|388|0
ripencc|20150515|2127|1446|428|0
ripencc|20150615|2065|1387|341|0
ripencc|20150715|2100|1386|346|0
ripencc|20150815|2161|1466|439|0
ripencc|20150915|2183|1460|447|0
ripencc|20151015|2191|1466|437|0
ripencc|20151115|2150|1397|349|0
ripencc|20151215|2182|1387|362|0
ripencc|20160115|2265|1509|451|0
ripencc|20160215|2303|1546|448|0
ripencc|20160315|2325|1515|429|0
ripencc|20160415|2318|1561|450|0
ripencc|20160515|2331|1556|454|0
ripencc|20160615|2367|1550|469|0
ripencc|20160715|2361|1574|452|0
ripencc|20160815|2387|1603|457|0
ripencc|20160915|2391|1615|449|0
ripencc|20161015|2421|1617|444|0
ripencc|20161115|2439|1603|458|0
ripencc|20161215|2463|1560|460|0
ripencc|20170115|2491|1581|481|0
ripencc|20170215|2468|1603|460|0
ripencc|20170315|2482|1589|470|0
ripencc|20170415|2484|1599|486|0
ripencc|20170515|2515|1638|493|0
ripencc|20170615|2510|1670|491|0
ripencc|20170715|2542|1649|498|0
ripencc|20170815|2563|1657|498|0
ripencc|20170915|2642|1668|497|1
ripencc|20171015|2640|1709|514|1
ripencc|20171115|2736|1776|525|1
ripencc|20171215|2632|1727|523|1
ripencc|20180115|2636|1693|508|1
ripencc|20180215|2654|1715|514|0
ripencc|20180315|2722|1782|504|0
ripencc|20180415|2756|1788|519|0
ripencc|20180515|2780|1748|491|0
ripencc|20180615|2782|1756|504|0
ripencc|20180715|2737|1759|518|0
ripencc|20180815|2753|1757|520|0
ripencc|20180915|2774|1761|522|0
ripencc|20181015|2774|1773|512|0
ripencc|20181115|2756|1776|527|0
ripencc|20181215|2754|1786|487|0
ripencc|20190115|2756|1799|517|0
ripencc|20190215|2776|1810|507|0
ripencc|20190315|2771|1802|510|0
ripencc|20190415|2814|1817|501|0
ripencc|20190515|2846|1797|500|0
ripencc|20190615|2845|1797|490|0
ripencc|20190715|2875|1791|486|0
ripencc|20190815|2887|1830|496|0
ripencc|20190915|2892|1872|496|0
ripencc|20191015|2935|1873|518|0
ripencc|20191115|2951|1895|515|0
ripencc|20191215|2907|1897|497|0
ripencc|20200115|2927|1879|444|0
ripencc|20200215|2952|1875|450|0
ripencc|20200315|3037|1961|496|0
ripencc|20200415|3036|1956|504|0
ripencc|20200515|3020|1980|518|0
ripencc|20200615|3016|1990|513|0
ripencc|20200715|2998|1992|511|0
ripencc|20200815|3024|1987|530|0
ripencc|20200915|3048|1999|526|0
ripencc|20201015|3039|2023|514|0
ripencc|20201115|3048|2019|522|0
ripencc|20201215|3113|2058|522|0
ripencc|20210115|3042|2054|519|1
ripencc|20210215|3095|2074|540|1
ripencc|20210315|3083|2080|517|1
ripencc|20210415|3112|2082|523|1
ripencc|20210515|3162|2075|526|1
ripencc|20210615|3182|2087|514|1
ripencc|20210715|3159|2083|513|0
ripencc|20210815|3149|2092|507|0
ripencc|20210915|3184|2103|524|0
ripencc|20211015|3173|2095|529|0
ripencc|20211115|3179|2090|534|0
ripencc|20211215|3154|2096|530|0
ripencc|20220115|3177|2105|524|0
ripencc|20220215|3149|2065|481|0
ripencc|20220315|3196|2086|504|0
ripencc|20220415|3208|2102|505|0
ripencc|20220515|3198|2077|506|0
ripencc|20220615|3218|2092|507|0
ripencc|20220715|3275|2094|507|0
ripencc|20220815|3247|2084|504|0
ripencc|20220915|3242|2104|496|0
ripencc|20221015|3222|2129|490|0
ripencc|20221115|3215|2123|499|0
ripencc|20221215|3233|2106|506|0
ripencc|20230115|3226|2099|505|0
ripencc|20230215|3230|2117|498|0
ripencc|20230315|3202|2096|496|0
ripencc|20230415|3218|2113|500|0
ripencc|20230515|3220|2116|486|0
ripencc|20230615|3214|2094|480|0
ripencc|20230715|3207|2073|485|0
ripencc|20230815|3206|2068|510|0
ripencc|20230915|3173|2037|448|0
ripencc|20231015|3186|2042|450|0
ripencc|20231115|3151|2020|452|0
ripencc|20231215|3136|2036|445|0
ripencc|20240115|3135|2029|429|0
ripencc|20240215|3149|2011|435|0
ripencc|20240315|3153|1992|436|0
ripencc|20240415|3170|1986|441|0
ripencc|20240515|3186|1976|436|0
ripencc|20240615|3189|1960|442|0
