#region|date|from1to24|from25to49|from50to74|from75to100
lacnic|20150515|128|153|211|774
lacnic|20150615|113|163|216|776
lacnic|20150715|123|146|223|794
lacnic|20150815|106|164|236|824
lacnic|20150915|118|161|245|821
lacnic|20151015|113|173|251|826
lacnic|20151115|130|184|239|847
lacnic|20151215|147|168|253|840
lacnic|20160115|123|172|239|940
lacnic|20160215|112|168|272|1035
lacnic|20160315|126|180|275|1061
lacnic|20160415|139|178|268|934
lacnic|20160515|143|187|276|929
lacnic|20160615|136|184|279|953
lacnic|20160715|147|195|295|942
lacnic|20160815|146|206|298|963
lacnic|20160915|151|217|279|999
lacnic|20161015|156|210|297|1002
lacnic|20161115|152|217|304|995
lacnic|20161215|150|215|314|999
lacnic|20170115|142|212|328|1015
lacnic|20170215|173|217|341|1041
lacnic|20170315|163|234|326|1063
lacnic|20170415|169|216|313|1050
lacnic|20170515|152|241|407|1163
lacnic|20170615|170|204|377|1049
lacnic|20170715|162|210|371|1095
lacnic|20170815|161|221|381|1086
lacnic|20170915|174|206|366|1125
lacnic|20171015|176|232|383|1132
lacnic|20171115|172|244|376|1158
lacnic|20171215|171|234|371|1167
lacnic|20180115|180|220|346|1176
lacnic|20180215|169|232|367|1173
lacnic|20180315|174|242|376|1245
lacnic|20180415|164|232|361|1336
lacnic|20180515|154|229|368|1316
lacnic|20180615|160|218|400|1305
lacnic|20180715|164|244|396|1251
lacnic|20180815|154|250|396|1260
lacnic|20180915|185|250|406|1293
lacnic|20181015|182|272|405|1323
lacnic|20181115|186|256|434|1344
lacnic|20181215|186|271|398|1306
lacnic|20190115|185|245|423|1280
lacnic|20190215|185|245|434|1346
lacnic|20190315|183|313|434|1412
lacnic|20190415|168|244|377|1365
lacnic|20190515|173|228|423|1361
lacnic|20190615|185|240|371|1362
lacnic|20190715|170|244|391|1378
lacnic|20190815|167|239|404|1416
lacnic|20190915|157|223|421|1415
lacnic|20191015|162|241|416|1460
lacnic|20191115|161|266|438|1507
lacnic|20191215|173|258|398|1479
lacnic|20200115|167|272|429|1474
lacnic|20200215|161|281|417|1487
